date,item,news,result
2026-01-06-13-49,태광,"태광그룹  오너 회사  티알엔, 와인 회사 메르뱅 편입  홈쇼핑과 시너지 노려 - 조선비즈 태광그룹,  애경산업  브랜드 그대로 쓴다 한광희 태광이앤씨 대표, 진천군에 2026년 첫 고향사랑기부금 고액 기부 ",0.81781644
2026-01-06-13-49,영원무역,"영원무역그룹, 숙명여대 의류학과 동문 장학금 3억원 기탁 영원무역그룹, 숙명여대 의류학과 동문 장학금 3억원 기탁 영원무역그룹, 숙명여대에 의류학과 동문 장학금 3억원 기탁   대학가 대표 산학 협력모델로 주목 10% 이상 주주 국민연금공단, 영원무역 주식 보유 증가 ",0.78540933
2026-01-06-13-49,에프앤가이드,"이기태 대표이사, 에프앤가이드 주식 1만2000주 보유 삼성자산운용,  알아서투자해주는EMP목표전환형 펀드 제6호  출시 ",0.74166113
2026-01-06-13-49,성우," 함께 가는 저녁길  성우  송도순, 오늘 3일  영면  신비아파트 10주년 극장판  김영은 조현정 신용우 성우 응원 메시지 공개  동물농장  목소리가 바뀌었네? 안지환 건강이상 하차 남도형 성우 교체  톰과 제리  성우   송도순, 오늘 3일  영면..영원히 기억될 목소리 ",0.60160017
2026-01-06-13-49,RISE,"인천대, RISE사업 1차년도 중간보고회 동덕여대  동덕 RISE 커뮤니티센터  개소식 개최 제주대학교 RISE사업단  2026 글로벌 초거대 AI 캠프  개최...  지역 기업 현안 해결 나선다   동덕 RISE 커뮤니티 센터  개소  대학 지역 협력 거점 ",0.5912422
2026-01-06-13-49,일동홀딩스," 인사  일동제약그룹 박대창 일동홀딩스 회장  경쟁 우위 확보해 성과 낼 것  - 조선비즈  2026 신년사  박대창 일동홀딩스 회장,  그룹 체질개선 신성장 동력 확보 총력  박대창 일동홀딩스 회장  목표 달성으로 위기 돌파하자  ",0.57104445
2026-01-06-13-49,SNT모티브,스맥 공격한 SNT의 최평규 회장이 M A의 귀재로 불리는 이유는?  스맥 경영권 분쟁  ,0.512773
2026-01-06-13-49,두산밥캣,"두산밥캣 CES 2026서  스마트 건설현장  제시, 업계 처음 음성제어 기술 개발  CES 2026  두산밥캣, AI로 건설현장  언어 숙련도 장벽  넘는다  CES 2026  장비 바꾸고 매뉴얼 알려주는 AI  두산밥캣의 신기술 - 조선비즈 두산밥캣, 업계 첫 AI 음성명령 서비스 개발  CES 2026  ",0.40765086
2026-01-06-13-49,샘표식품,"우리맛 가치 알린 샘표 이홍란 팀장, 농식품부 장관 표창 샘표  이홍란 우리맛연구팀장, 농식품부 장관 표창 수상  이홍란 샘표 우리맛연구팀장, 농림축산식품부 장관 표창 ",0.4000264
2026-01-06-13-49,액토즈소프트," 파이널 판타지 14  글로벌판과 동기화  임박  파이널판타지14,  카페 크리스타리움  11월 28일 정식 오픈 파판14  7.4는 2월 3일, 글로벌 동기화 예정대로 7.5 완료  ",0.22454219
2026-01-06-13-49,포바이포,"포바이포, 김해시와 17억9727만2728원 규모 전시체험시설 계약 체결 포바이포, 경상남도 김해시와 17억원 규모 공급계약 ",0.16357362
2026-01-06-13-49,CJ,"10년 만에  한한령  해제될까 CJ  ENM CGV  엔터도 기대감 솔솔 자사주  원칙적 소각  시대 임박 CJ, 지배구조 개편 시계 빨라진다 유상증자 후 또 500억   CJ CGV, 콘텐츠 지키려다 재무 부담만 키웠나 CJ대한통운, 택배 접수 결제 편의성 강화 개인택배 시장 확대 시동 ",0.061487537
2026-01-06-13-49,DN오토모티브,"DN오토모티브, 무역의 날 맞아  5억  수출의 탑  수상 ",0.051786184
2026-01-09-08-09,영원무역홀딩스,"국세청 칼끝, 영원무역그룹 성래은 부회장 향하나   증여세 재원, 법인 자금 활용  의혹 ",0.99328685
2026-01-09-08-09,피에스케이홀딩스,"피에스케이, +2.46% 52주 신고가 - 조선비즈 ",0.98616046
2026-01-09-08-09,리가켐바이오," 어바웃 C  리가켐바이오, 머크 출신 한진환 영입 R D 이원화 실험 ",0.9846874
2026-01-09-08-09,SOOP,발매 하루 만에 차트 1위 SOOP 스트리머 협업이 만든  하데스  인기 ,0.9840402
2026-01-09-08-09,파라다이스,"파라다이스시티, 스와로브스키와  딸기 뷔페 객실 패키지  ",0.98274606
2026-01-09-08-09,두산,"두산에너빌, 작년 대형주 상승률 2위인데  올해 더 간다  ",0.9808507
2026-01-09-08-09,DB증권,"DB증권, 조영남 씨와 함께  금융 예술 융합 문화 경험  제공 ",0.9771851
2026-01-09-08-09,S-Oil,"미래에셋   에쓰오일, 올해도 정제마진 강세 목표가 유지  ",0.9768885
2026-01-09-08-09,HD현대, 특징주  한화오션 HD현대중공업 등 조선  트럼프 발언 등 수주 기대감 커지며 강세 ,0.976733
2026-01-09-08-09,보로노이,"보로노이, HER2 타깃 치료제  VRN10  초기 용량부터 부작용 없이 종양 감소 확인 ",0.9748536
2026-01-09-08-09,LG에너지솔루션,"한국전기안전공사, LG에너지솔루션과 ESS 산업 안전 생태계 조성 ",0.9746705
2026-01-09-08-09,현대위아, 특징주  해상풍력 대형 수주에 현대위아 서암기계공업 급등 ,0.96600646
2026-01-09-08-09,호텔신라, CEO들의 별의 순간  ? 이부진 호텔신라 대표  위기의 순간일수록 브랜드는 스스로를 증명해야 한다  ,0.96404546
2026-01-09-08-09,KCC," 게시판  KCC건설, 서울영상광고제 7년 연속 수상  부상 병동  KCC, 5연패 어쩌나 KCC건설 스위첸  집에 가자 , 서울영상광고제 금상 동상 수상 KCC건설 스위첸 캠페인  집에 가자 , 서울영상광고제 7년 연속 수상 ",0.9595451
2026-01-09-08-09,JYP Ent.,"JYP Ent 주가, 1월 8일 장중 70,900원 1.29% 상승 ",0.95136106
2026-01-09-08-16,영원무역홀딩스,"국세청 칼끝, 영원무역그룹 성래은 부회장 향하나   증여세 재원, 법인 자금 활용  의혹 영원무역그룹, 숙명여대 의류학과 동문 장학금 3억원 기탁 영원무역그룹, 숙명여대 의류학과 동문 장학금 3억원 기탁 영원무역그룹, 숙명여대에 의류학과 동문 장학금 3억원 기탁   대학가 대표 산학 협력모델로 주목 ",0.8268602
2026-01-09-08-16,미스토홀딩스,"휠라, 미스토로 간판 바꿨지만 아쿠쉬네트 의존 심화  오늘의 IR  오스코텍 스튜디오드래곤 미스토홀딩스 등 미스토코리아, 러닝 페스티벌  휠라 키즈 티니핑런  개최 ",0.37629652
2026-01-09-08-16,한신공영,"가덕도신공항 접근도로 6번째 입찰도  안갯속  한신공영, 해수부 이전  부산 iM빌딩  매각 만지작 가덕도신공항 접근도로 6번째 입찰 한신공영 영업정지로 무응찰 전망 한신공영, +1.06% 상승폭 확대 - 조선비즈 ",0.10286237
2026-01-09-08-16,200선물인버스2X,코스피 신고가 행진에 울상 짓는 인버스 ETF 투자 개미들  3억 날리고 떠납니다  코스피 랠리에 인버스 투자자  눈물의 손절  코스피 4600 찍고 5650도 간다는데  멘붕에 빠진 개미들 무슨 일?  뉴스톡 웰스톡  코스피 상승장에  역베팅 한 개미들 피눈물  3억 손실  인증 ,0.07961904
2026-01-09-08-16,KODEX,"삼성자산운용,  KODEX AI반도체 ETF  순자산 1조2000억원 돌파 삼성자산운용 KODEX AI반도체 순자산 1.2조 돌파 삼성자산운용 KODEX AI반도체, 순자산 1.2조 돌파 삼성운용  KODEX AI반도체  순자산 1조2천억원 돌파 ",0.004628317
2026-01-12-13-26,아이즈비전,"아이즈비전, 3분기 매출 372억 전년 동기비 21%  ",0.9000906
2026-01-12-13-26,두산밥캣," CES26 라이브  두산밥캣 캐터필러, 중공업 옷 벗고  AI  입다 회복 사이클 타는 건설기계  HD건설기계 두산밥캣 주목   N2 특징주  두산밥캣, 4분기 실적 개선 전망에 9%대 강세 두산밥캣, 증권가  장기 성장 가능  평가에 10%  특징주  ",0.8207962
2026-01-12-13-26,시프트업,"메리츠증권  시프트업 목표주가 하향, 신작 없어  니케  하나로 매출 방어  엎친데 덮친 격   시프트업 주가 어쩌나?  분석  김형태 시프트업 대표의  AI 활용론 , 창작의 해법인가 사다리 차기인가?  클릭 e종목  시프트업, 낮아진 산업 매력에 신작 부재 투자의견 목표가   ",0.7825828
2026-01-12-13-26,풍산홀딩스,"풍산 풍산홀딩스, 상승에 급등 특히 풍산 3거래일 연속 상승에 5% 급등 상상인   풍산, 구리 방산 수혜 기대  투자의견  매수  상향  - 조선비즈  Hot 종목 분석  풍산, 방산 수출 확대 등으로 올해 영업이익 사상최고 기록할까 풍산 풍산홀딩스, 상승 특히 풍산 4% 상승 ",0.62197626
2026-01-12-13-26,오리온," 오늘의신상 오리온, 생크림 파이  쉘위  출시  50년 역량 담았다  오리온, 생크림 파이  쉘위  출시  오늘 뭐 먹지  오리온 해태제과 CJ웰케어 외 오리온 주가 상승...4분기 깜짝 실적 전망 나왔다 ",0.539132
2026-01-12-13-26,대한약품,"지배주주 이윤우 회장, 대한약품 주식 2800주 추가 매수 이승영 대한약품 부사장, 3일 사장 승진 및 대표이사 취임 이윤우 회장, 대한약품 주식 2800주   지분율 24.45% 대한약품 창립 70주년,  새로운 미래 도약  ",0.5269996
2026-01-12-13-26,대한유화,"유안타증권  대한유화 올해 영업이익 3배 수준 늘 것, 납사분해시설 구조조정은 기회   강세 토픽  화학 - NCC 테마, 금호석유화학 +8.05%, 대한유화 +7.28% - 조선비즈 ",0.51793486
2026-01-12-13-26,D,"마이크론, 16일 뉴욕주 D팹 메가팹 착공 2030년 양산 최유화, 깜짝 결혼 임신 발표 후 D라인 공개..공효진 이하늬  좋아요  정상회담 D-2    평화-안전 도움되는 국가 1위는 한국  김연아, D사 명품보다 더 명품 같은 미모  투피스 입고 여전한 퀸의 자태  ",0.50089765
2026-01-12-13-26,200선물인버스2X," 반등 기다리다 8억 날렸다  곱버스 개미, 눈물의 손절 인버스 빚투 과열... 코스피4600 시대  개미들 극단적 베팅 ",0.4641605
2026-01-12-13-26,이녹스첨단소재,"이녹스첨단소재, 스페이스X에 우주항공 소재 공급 이녹스첨단소재, 스페이스X에  우주항공 핵심 소재  3년 연속 공급  K-소재 위상 증명  스페이스X에 3년 연속 소재 공급하는 한국 회사 이녹스첨단소재, 주가 13% 이상 상승...스페이스X에 고기능성 첨단소재 3년 연속 공급 ",0.45575297
2026-01-12-13-26,HL,"HL 안양 김상욱, 아시아리그 아이스하키 통산 최다 포인트 아이스하키 HL안양 김상욱, 아시아리그 최다 포인트 신기록 15년만에 583포인트 HL 안양 김상욱, 아시아리그 최다 공격 포인트 신기록 HL만도 주가, 1월 12일 장중 57,700원 1.41% 상승 ",0.3899902
2026-01-12-13-26,CJ," Who Is ?  이재현 CJ그룹 회장 CJ웰케어, 간편한 스틱형 흑삼 제품  블랙레몬스틱  출시 CJ, 밀라노 향하는  팀 코리아 에 K푸드 특식 제공  올리브영 뚜레쥬르와 협업   알파드라이브원  지원 나선 CJ ",0.2926358
2026-01-12-13-26,ENM,"CJ ENM, 타임 선정  2025 최고 K드라마  주도   타임 선정  올해의 K드라마 에 CJ ENM 콘텐츠 5편  최고의 K드라마는 티빙에 다 모였네    타임 선정  2025 최고의 K드라마  CJ ENM 콘텐츠 활약 CJ ENM  글로벌 K-컬처 플랫폼 기업되겠다  ",0.28225312
2026-01-12-13-26,에이전트AI,"에이전트AI, 스테이블코인 기반 AI 결제 인프라 개발 본격화  인공지능이 대신 사고, 결제하고, 추천한다 ...구글,  에이전틱 쇼핑 시대  본격 개막 선언 에이전트AI, AI 자동결제 시연  차세대 페이먼트 공략   묻기 전에 일한다 , 기업 생산성 혁신 이끄는  자율형 AI 에이전트  설계 전략 ",0.2309552
2026-01-12-13-26,대한해운,"대한해운 주가 상승 중 지난 한달 CJ대한통운, 팬오션, 대한해운 52주 신고가 경신...현대글로비스, 주가 급등하며 전방산업 랠리 등장 SM그룹 대한해운, 신촌 사옥 인근서  플로깅 데이  진행  데이터 뉴스룸  운송업체 부채비율에 해운사 여유 vs 항공사 조급 부산으로 본사 이전 이슈 부각된 HMM 부채비율은? ",0.13798234
2026-01-12-13-26,세방전지,"세방전지, 일산 킨텍스서 하이브리드 피트니스 레이스 대회  렉스트림 REXTREME   24일 개최 세방전지, 일산 킨텍스서 하이브리드 피트니스 대회  REXTREME  24일 개최 세방전지, 70여년간 축적 기술력 기반   세계 최고 수준 축전지 생산 ",0.08591235
2026-01-12-13-26,TIGER,"미래에셋자산운용, TIGER ETF 순자산 100조원 돌파  고객 감사  이벤트  고객과 함께 만든 100조원  미래에셋, TIGER ETF 감사 이벤트 진행 미래운용,  고객과 함께 만든 100조원 ...TIGER ETF 감사 이벤트 진행 미래에셋, TIGER ETF 순자산 100조 달성 감사 이벤트 ",0.06301082
2026-01-12-13-26,SNT홀딩스,"SNT홀딩스, 총 1484억원 규모 전환 교환사채 발행... 주주가치 희석은 최소화  ",0.035198715
2026-01-12-13-26,코나아이,"코나아이,  오사카홀릭 트래블제로카드  출시 코나아이, 일본 여행 특화 선불카드 출시 코나아이  오사카홀릭 트래블제로카드  출시  토탈 여행 패키지 카드  ",0.033210937
2026-01-12-13-26,KODEX,"삼성자산운용, KODEX ETF 순자산 120조원 돌파 삼성자산운용, KODEX ETF 순자산 120조 돌파 삼성자산운용 KODEX ETF, 순자산  120조원  돌파 삼성자산운용,  KODEX ETF  순자산 120조 돌파 3개월여 만에 20조원  ",0.018466324
2026-01-12-13-26,SKC,HBM 차세대 기술은 이것! 유리기판 관련주 SKC 주가 전망 ,0.9961912
2026-01-12-13-26,KT&G,"KT G 상대 담배소송 앞둔 건보공단,  소송 환자 폐암 81.8%는 흡연 때문  분석 KT G 상대 담배소송 항소심 앞둔 건보공단,  폐암 81.8%는 흡연 때문  ",0.99416137
2026-01-12-13-26,메가스터디교육, 나에게 Fit한 학습 전략 만들다  과목별 맞춤 집중 학습  Fit Class  ,0.99333274
2026-01-12-13-26,네이처셀,"찬밥 취급받던 K-줄기세포 치료제,   진출  대박 꿈  무르익는다 ",0.98933864
2026-01-12-13-26,HMM,HMM 인수 2파전... 포스코 신중론 동원그룹 재도전 완주  관건 ,0.984171
2026-01-12-13-26,F&F,"F F 듀베티카,   톱모델 야노시호 WWD 매거진 화보 공개  아침밥  SK증권  F F 중국 매출 성장으로 실적 회복 흐름  MoneyS F F, 한 중 소비 부양 수혜 기대 F F,  수프라  메타버스 패션 브랜드로 리론칭 ",0.98182625
2026-01-12-13-26,SK아이이테크놀로지,"SK아이이테크놀로지,   전기차 판매 부진...고정비-적자 확대 ",0.98025215
2026-01-12-13-26,BGF리테일,"CU  흑백요리사  키친보스 김호윤 셰프와 협업,  봄나물 새우죽  14일 출시  TV속 메뉴 가장 먼저 만나요  CU, 키친보스 김호윤 셰프 상품 출시 ",0.9802419
2026-01-12-13-26,GS건설,"키움증권  GS건설 4분기 영업이익 기대치 밑돌아, 주택 부문 외형 하락 추정   빅3  현대건설 삼성물산 GS건설, 상반기 압구정 성수 여의도 목동 재건축서 한판 승부 ",0.97767496
2026-01-12-13-26,인탑스,"인탑스 주가, 1월 12일 장중 19,880원 8.69% 상승  강세 토픽  서비스용 로봇 테마, 아진엑스텍 +8.21%, 인탑스 +7.71% - 조선비즈 ",0.9776416
2026-01-12-13-26,SK케미칼,"SK,  사업 재정비 AI 기반 리밸런싱 본격화 사장단 토요회의 개최 ",0.97739434
2026-01-12-13-26,에스디바이오센서,"노원구약, 에스디바이오센서와 업무협약 ",0.97546834
2026-01-12-13-26,한국앤컴퍼니,"한국타이어  아이온 레이스 , 포뮬러 E 멕시코시티서 존재감 ",0.9743217
2026-01-12-13-26,KH바텍," 특징주  KH바텍, 20% 넘는 상승세 기록 상승 근거 관심 몰려 ",0.9664076
2026-01-12-13-26,씨아이에스,"드림씨아이에스,   큐리바이오 경영권 인수 지분 23.7% 확보 드림씨아이에스,   오가노이드기업 큐리바이오 인수  글로벌 공략 드림씨아이에스, +10.57% VI 발동 - 조선비즈 드림씨아이에스,첨단 신약- 백신 분야 임상 전문성 강화 ",0.96532685
