date,news,target
08/27/2025:08/27/2025, 비트맥스의 비밀    김병진 소유 비트코인 550여개만 집중매수 릴레이 M A로 머니 축적 한눈에 보는 오늘   경제 - 뉴스   그래픽 ChatGPT 데일리한국 정백현 기자  메자닌 투자의 대부  원영식 전 초록뱀그룹 회장 일가로부터 수백억원의 투자를 받은 비트...,0
8/18/2024:8/19/2024,"이마트24,  사와  2종 단독 판매...편의점 하이볼 트렌드 주도 이마트24가 편의점업계 하이볼 트렌드 주도에 나선다. 이마트24는 하이볼 매출이 급증하는 여름 시즌을 겨냥해, 편의점업계 단독으로   레몬사와 원액 500ml 와  콜라...",0
09/20/2025:09/21/2025,"거래소, 큐로홀딩스 투자경고종목 지정  포인트데일리 방영석 기자  한국거래소는 22일 큐로홀딩스를 투자경고종목으로 지정했다.이날 기준 투자경고종목으로 지정돼 있는 종목은 큐로홀딩스와 노을,...",1
/20/2025:11/20/2025,"엔젯, +1.21% 상승폭 확대 - 조선비즈 사진 엔젯인포  토요경제   최은별 기자  뉴질랜드 전문유학센터 엔젯인포 NZINFO  ...1일 전",0
2/01/2025:12/01/2025,BD 블루메이지 등 글로벌 빅파마와 연이은 계약 체결...엑셀세라퓨틱스 하반기 퀀텀 점프할까  단독 엑셀세라퓨틱스 파트너 블루메이지 부사장    배지기술 탁월...수백억 매출 낼것  ... 팜이데일리 프리미엄 기사를 무단 전재 유포하는 행위는 불법...2개월 전,0
2/03/2025:12/03/2025,"글래스 PCB 국산화 성공 씨앤지하이테크, 반도체 새 역사 쓴다 씨앤지하이테크15570원,  720원, 4.85%는 14일 삼성전자와 506억8228만원 규모의 공급계약을 체결했다고 공시했다. 계약 내용은 반도체 제조장비 공급계약이다.3일 전",0
09/20/2025:09/21/2025,"삼성물산, +1.48% 52주 신고가 - 조선비즈 삼성물산, +1.48% 52주 신고가 대상001680, 한국가구004590, 현대지에프홀딩스005440, SPC삼립005610, 풀무원017810, 동원수산030720, 신세계푸드031440,...",1
2/30/2024:01/01/2025, 10대 뉴스 밖 노동뉴스   쿠팡 한화오션 옵티칼  노동약자의 계속되는 외침 한국옵티칼하이테크는 2022년 10월 화재를 이유로 법인을 청산했다. 지회가 노동자 동의 없는 폐업과 희망퇴직을 거부하자 해고됐다. 고용승계를 촉구하며 지난해부터 농성...,1
09/23/2025:09/23/2025,"남북경협 관련주,  덩실덩실  일신석재 재영솔루텍 아난티 좋은사람들 코데즈컴바인  현대경제신문 홍미경 기자  남북경협 관련주들이 전 거래일 대비 2.43% 상승으로 장을 마감했다.23일 한국거래소에 따르면 일신석재, 아난티, 재영솔루텍,...",0
09/24/2025:09/24/2025,"오로라, 캐릭터 IP 기반 글로벌 완구 사업 확장으로 투자자 주목  포인트데일리 성창훈 기자  완구 제조업체 오로라가 캐릭터 지적재산권과 제품 개발을 결합 한 통합 사업 모델로 주식시장에서 강세를 보이고 있다.25일 오후 2시 41...",1
미상,카카오게임즈  한국은 RTS의 나라   스톰게이트 로 열풍 재현   디지털데일리 문대찬기자  카카오게임즈는 자사가 퍼블리싱하는 전략 시뮬레이션 게임 RTS   스톰게이트 를 통해 과거   스타크래프트 에서 발화한 RTS 열풍을 재현...,1
01/15/2026:01/15/2026,"기계  티엑스알로보틱스 포메탈 두산밥캣 폭등...건설 에너지 방산 로봇 관련 수요 부각 포메탈, 0.00% VI 발동 뉴스봇 포메탈119500이 VI가 발동했다. 현재 4945원에 거래되고 있다. 포메탈 연관 테마 방위산업 혜인003010,...4일 전",0
09/23/2025:09/23/2025,펩트론 주가 30만원 이하로 후퇴 6%   CBC뉴스  펩트론 087010  주가가 2거래일 상승후 금일장에서 하락세를 보이고 있다. 금일 30만원선 이하로 후퇴했다.펩트론은 24일 오전 10시 3분 현재 28만7500원에...,0
09/07/2025:09/07/2025,"에이비엘바이오, 넥스트바이오메디컬, 파마리서치 에이비엘바이오, 넥스트바이오메디컬, 파마리서치, 김예나 기자, IT/과학.",1
/13/2025:11/13/2025,"벨로크 이영훈 전무, 주식 7만9070주 매도 벨로크의 주가가 급등 중이다.14일 오후 1시 25분 기준 벨로크는 전 거래일 대비 20.58% 241원  오른 1412원에 거래되고 있다.이날 벨로크에 대한 별...2일 전",1
09/03/2025:09/03/2025,"9월 3일 주목할 산업주  동성화인텍 한라캐스트 한국카본 한국공항  헬로스톡  동성화인텍   LNG 사이클 속 실적 개선 기대주. SK증권은 동성화인텍에 대한 투자의견  매수 를 유지하고 목표주가를 43,000원으로 상향했다. 이는 9월 2일 종가...",1
07/11/2025:07/13/2025,뉴엔AI 장중 등락 반복 전일 대비 소폭 상승  스타데일리뉴스 서태양기자  7월 14일 오전 10시 50분 기준 뉴엔AI는 전일 대비 100원 오른 4만5200원에 거래되고 있다.장 초반 4만5500원으로 시작한 주가는 한때 4...,0
09/29/2025:09/29/2025,"한스바이오메드, +6.97% 상승폭 확대 - 조선비즈 한스바이오메드, +6.97% 상승폭 확대 한스바이오메드의 최근 1주일간 외국인 기관 매매내역을 살펴보면 외국인은 114220주를 순매수했으며, 기관은 38561주를 순매도...",1
2/30/2024:01/01/2025,"제주항공 사고,  언제든 터질 수 있었다  내부 경고  최대주주 애경그룹 불매운동 확산 전남 무안국제공항에서 제주항공 여객기가 착륙 중 폭발하며 큰 참사로 이어졌다. 181명이 탑승한 이번 사고는 예견된 비극이라는 지적이 잇따르고 있다.",0
08/22/2025:08/24/2025,"나인우,   진출작  첫사랑 도그즈 로 안방 복귀 tvN서 첫 공개 배우 나인우의 일본 진출작  첫사랑 도그즈 가 국내에서 전파를 탄다. 24일부터 tvN에서 매주 화요일 오후 10시 40분, 일본 드라마  첫사랑 도그즈  가 방송된다.",0
2/17/2025:12/17/2025,"엘앤에프, 대한민국 기술대상서 국무총리상...하이니켈 기술력 주목 엘앤에프는 이번 결정이 단순한 유동성 확보가 아니라 하이니켈과 LFP 양극재 수요 확대에 선제적으로 대응하기 위한 투자 성격이라고 설명했다. 확보된...2주 전",0
2/15/2025:12/15/2025,"알엔투테크놀로지, 아이윈플러스 주식 333만3333주 양수 결정 알엔투테크놀로지, -9.92% VI 발동 뉴스봇 알엔투테크놀로지148250가 VI가 발동했다. 전일 대비 9.92% 하락한 4720원에 거래되고 있다.9시간 전",0
09/24/2025:09/24/2025,"엠젠솔루션, AI화재탐지진압  알파샷  조달청 혁신시제품 지정 엠젠솔루션은 자회사 현대인프라코어의 AI 인공지능 화재탐지진압 시스템인  알파샷 이 조달청 혁신시제품으로 지정됐다고 25일 밝혔다.",1
6/30/2024:7/01/2024,"특징주, 네오셈-CXL 컴퓨트익스프레스링크  테마 상승세에 10.66%   01일 CXL 컴퓨트익스프레스링크  테마가 전일 대비 5.07% 상승하면서 강세를 보이는 가운데 관련주로 주목받고 있는  네오셈 253590 이 전일 대비 10.66% 상승하며 급등...",1
09/07/2025:09/07/2025,"에스폼 에스브이씨, 319억 삼목에스폼 지분 공개매수  경영권 안정 목적  한눈에 보는 오늘   종합 - 뉴스   에스폼과 에스브이씨가 코스닥 상장 계열사 삼목에스폼의 경영권 안정을 위해 지분 9.52% 140만주 를 공개매수한다고 8일 공시했다.",1
미상," 이경주의 IPO  이노스페이스, 최대어의  품격  보였다  이경주의 IPO 는 최근 국내에서 주목받는 기업공개 IPO 와 관련한 핵심 이슈를 연재 보도합니다. 이경주 대표는 한양대학교  신문방송학과를 졸업, 더벨 산업부에서...",0
02/14/2025:02/16/2025,"트럼프  방산주 랠리  현대로템 집중 매수  주식 초고수는 지금  주식 투자 수익률 상위 1% 초고수들은 14일 오전 9시 30분 기준 현대로템, HD현대미포, 삼성중공업 등을 가장 많이 순매수한 것으로 나타났다. 초고수들이 집중적으로...",1
/02/2025:11/02/2025,"옵티코어, +3.85% 상승폭 확대 - 조선비즈 옵티코어, +3.85% 상승폭 확대 대한광통신010170, SK텔레콤017670, KT030200, 케이엠더블유032500, LG유플러스032640, 기산텔레콤035460, 삼지전자037460,...",1
08/13/2025:08/13/2025, 젊은 연구자 창업 사업화 가능한 도전적 연구 지원해야  국내 청년 창업가들이  젊은 연구자가 창업이나 사업화가 가능한 도전적인 연구를 할 수 있도록 많은 지지와 지원이 필요하다 고 입을 모았다.,0
/02/2025:11/02/2025," 2년간 부부관계 겨우 20번, 남편 USB엔 남성끼리 영상만 성향 속였나  남성들만 나오는 음란 동영상을 소장한 남편이 성향을 속인 게 의심된다는 한 여성의 고민이 전해졌다.A 씨는 지난 2일 한 온라인 커뮤니티에  남편 취향을 어디까지  ",0
7/14/2024:7/15/2024,개인과 기관이 밀어 올린 코스피 현대차 기아 등 자동차주  코스피지수가 개인과 기관의 순매수에 2860선을 넘기면서 상승 출발했다. 자동차주와 금융주가 오르면서 지수 상승에 힘을 보탰다. 16일  오전 9시17분 기준으로 코스피...,0
09/03/2025:09/03/2025,"상승률 상위 50선 - 코스닥 - 조선비즈 순위, 종목명, 등락률, 연관 섹터. 1, 이트론 096040 , +43.75%, *관리종목. 2, 이지트로닉스 377330 , +29.84%,  수소차 - 기타부품 . 3, 삼영엠텍 054540 , +26.63%...",1
09/01/2025:09/01/2025,"아모텍, +2.65% 52주 신고가 - 조선비즈 아모텍, +2.65% 52주 신고가 한솔테크닉스004710, LS006260, LG이노텍011070, 삼화전자011230, 포스코DX022100, 웰킵스하이텍043590, 유아이엘049520, 아모텍052710,...",1
미상,NH농협손해보험 영농철 자매마을 일손 돕기 NH농협손해보험은 경기 이천시 자매결연 마을인 도달미 마을을 찾아 농촌 일손돕기를 했다고 14일 밝혔다이날 서국동 대표를 비롯한  헤아림 봉사단 40여명은 도달미,0
0/16/2025:10/16/2025,"케이캡, 헬리코박터까지 잡았다  HK이노엔, 글로벌 신약 위상 재확인 HK이노엔 주가가 다시 일어서고 있다.17일 한국거래소에 따르면 이날 오전 10시 20분 현재 1.38% 올라 4만 7600원에 거래되고 있다. 주가는 5일 이평선을 타고...",0
3/21/2025:3/23/2025, 이달해 달달한10분  전기차 캐즘 극복! 올해 최대 실적 노린다  모티브링크  화상 이달해 주식명가 MTN W 어드바이저 실시간 종목 검색 상위 TOP10- 나인테크- 휴니드 달달한 공략주   모티브링크국내 유일 전력변환기 핵심 부품 개발  양산 기업...,1
2/07/2025:12/07/2025,"대성하이텍, 유럽 방산업체와 227억 규모 공급 계약 대성하이텍, +6.44% 상승폭 확대 뉴스봇 대성하이텍129920이 상승폭을 확대하고 있다. 전일 대비 6.44% 상승한 4050원에 거래되고 있다.10시간 전",1
09/24/2025:09/24/2025,"오전 10 00 현재 코스닥은 37 63으로 매수우위, 매수강세 업종은 운송업 0.01%   증권   News봇 뉴스  25일 오전 10시 0분 현재 코스닥은 전일 대비 1.32p -0.15%  하락한 859.62로, 37 매도  63 매수 의 매수우위를 기록 중이다.  ...",0
6/30/2024:7/01/2024,"선진뷰티사이언스, +2.60% 상승폭 확대 - 조선비즈 선진뷰티사이언스, +2.60% 상승폭 확대 선진뷰티사이언스086710가 상승폭을 확대하고 있다. 전일 대비 2.60% 상승한  18920원에 거래되고 있다.",0
0/23/2025:10/23/2025,"상한가 10월23일 , 영도조선소 인수 ESS 이슈 등 5종목 급등 이유는?? 이수화학은 석화산업 회복 기대 등에 2거래일 상한가를 기록.  . 여기에 금일 일부 언론보도에 따르면,. 유럽 경쟁사 LAB 선형 알킬벤젠  생산 공장 가동 중단으로...",0
0/23/2025:10/23/2025,"피노, +12.00% 상승폭 확대 - 조선비즈 피노, +12.00% 상승폭 확대 피노의 최근 1주일간 외국인 기관 매매내역을 살펴보면 외국인은 15050주를 순매도했으며, 기관은 특별한 동향을 보이지 않았다.",1
08/22/2025:08/24/2025,"라온텍, +9.96% VI 발동 - 조선비즈   OLED - 소재 부품  . 코리아써키트 007810 , 솔브레인홀딩스 036830 , 신화인터텍 056700 , 아이컴포넌트 059100 , LB세미콘 061970 , 이녹스 088390 ,...",0
09/24/2025:09/24/2025,"쿠콘, 4거래일만에 11% 급등 3만8000원선 회복  이코노뉴스 어 만 기자  쿠콘이 급등 중이다. 쿠콘은 25일 코스닥 시장에서 오후 3시11분 현재 전 거래일 대비 10.78% 3750원  상승한 3만8550원에 거래되고 있다.",1
09/06/2025:09/07/2025,"반도체 장비 관련주,  쑥쑥  엑시콘 네오셈 하나마이크론 원익홀딩스 러셀  현대경제신문 홍미경 기자  반도체 장비 관련주들이 전 거래일 대비 0.92% 상승으로 장을 마감했다.5일 한국거래소에 따르면 엑시콘, 네오셈, 하나마이크론, 러셀,...",1
09/04/2025:09/04/2025,"HLB그룹, 코아스 투자 연루설에  1원도 투자 안해   메디컬투데이 유정민 기자  제약 바이오 기업 HLB그룹이 사무용 가구업체 코아스의 이화전기 그룹 투자와 관련된 의혹을 강력히 부인하고 나섰다.",1
8/18/2024:8/19/2024,서린바이오 주가 훨훨... 살균수 전국 유통 확대 주목 서린바이오 주가가 크게 오르고 있다.20일 한국거래소에 따르면 전 거래일 13.97% 올라 9870원에 거래를 마감했다.주가는 장기  박스권에서 벗어나려 하고 있다.,0
2/03/2025:12/03/2025,"씨앤지하이테크, +7.25% 상승폭 확대 - 조선비즈 최근 디스플레이 산업 침체로 TMAH 폐액 재생 사업 추진이 어려워진 가운데 탄산수소나트륨으로 불리는 베이킹소다 생산 등 신사업에 집중하고 있다.5개월 전",0
2/14/2025:12/14/2025," Who Is ?  윤호영 큐리오시스 대표이사 큐리오시스 지난 13일 VC 지분 17% 의무보유 해제 그린광학 더핑크퐁 S2W, VC 보호예수 물량 풀려 최근 상장한 큐리오시스, 그린광학, 더핑크퐁컴퍼니...13시간 전",0
/16/2025:11/16/2025,"세종텔레콤, +9.02% 상승폭 확대 - 조선비즈  시사저널e 이승용 기자  세종텔레콤이 보유하고 있던 현대차증권 주식을 전량 시간외대량매매 블록딜 로 털어냈다. 올해 2월 현대차증권 유상증자...4일 전",1
08/09/2025:08/10/2025,"지엔씨에너지, SK와 422억 규모 공급계약 체결 지엔씨에너지 119850 는 SK와 421억 8730만원 규모의 2025년 울산 인공지능 AI  데이터센터 DC  구축사업 A동 발전기 공급계약을 체결했다고 11일 공시했다.",0
